,absmeansecder,amp,autocorrcoef,coeffvar,diff_asymm,flatmean,flatrat,g_asymm,kurt,len_nmax,len_nmin,longtermtrend,mad,magratio,mautocorrcoef,maxslope,maxvars,maxvarsr,mbp,meanabsslope,meanmedrat,meannslope,meanpslope,mid20,mid35,mid50,mid65,mid80,minslope,naiveperiod,normamp,num_nsdspikes,num_nspikes,num_pm,num_psdspikes,num_pspikes,num_zcross,numnegoutliers,numout1s,numoutliers,numposoutliers,oeratio,percentamp,periodicity,periodicityr,pstrend,ptpslopes,rough_g_asymm,roundmean,roundrat,sautocorrcoef,skews,skewslope,stdratio,stds,tflatmean,troundmean,varabsslope,varslope,varss
kplr008122124-2011271113734_llc.fits,-8.9418799274e-06,1.0000692606,0.0209436453879,3.98460106226e-05,0.00631193257868,0.00631236983463,0.0,0.0,0.0,2190.0,-1.48041958965,0.00624203681946,0.454278875425,-0.439377956325,0.276896035599,-0.269796763451,-1.02631340739,0.0,0.00709927214838,0.0393401661585,0.0176981316281,0.0923862629703,0.273292035729,13.1756977601,0.0,494.0,0.0,0.0,1.03389582688,0.0,1471.0,737.0,203.0,203.0,0.62511003461,0.00102425996618,0.548452429106,87.6050038275,0.461581493057,0.000588658440392,0.0904047042131,0.999980151653,0.0187619328499,0.0187606334772,0.0,0.309967795729,0.520942903245,0.705604353315,0.848342188945,0.952284342783,0.0103203058243,0.55006623821,0.501734707096,0.50588796112,0.128548305426,0.126627887841,0.365743109935,-0.420544451955,-0.869689537539,1.01516583446
kplr008143757-2011271113734_llc.fits,0.000145856099287,0.955738484859,-0.408870667219,0.0248925760388,0.16508051753,0.157773807645,0.0,0.0,0.0,1942.0,-1.31036040407,0.119547843933,9.80118776117,-9.50788810404,4.90225748554,-4.90348551719,-0.99974955944,0.0,-0.00122803165822,-0.00315814050937,8.41918971225,32.4573334167,4.90287177795,199.012670784,0.0,332.0,0.0,0.0,0.993209175305,0.0,1028.0,516.0,258.0,208.0,0.722087468904,0.0134664386693,0.176076834434,11.45584638,0.362077285696,0.00700599281117,1.4111430645,1.00002574921,0.47080514431,0.49260875414,0.0,0.254872487278,0.458987971375,0.657268067968,0.832209626123,0.937314335364,0.16536450386,0.35123767414,0.655008855006,0.721064568019,7.51827948515,7.9893213445,109.462604181,-78.0430135347,-1.4025932524,0.941041067315
kplr008177958-2011271113734_llc.fits,-3.88461373963e-06,0.999913930893,-0.0629180297256,3.06093147628e-06,0.00174970238004,0.00174955173861,0.0,0.0,0.0,1543.0,-0.544584325021,0.00123262405396,0.0305626704912,-0.0297856997634,0.0129401599219,-0.0124153885089,-1.04226782051,0.0,0.000524771413053,0.0550938777115,7.08833881615e-05,0.000231438272913,0.0126711554769,0.37271578502,6.0,188.0,3.0,1.0,1.0318792089,0.0,279.0,370.0,150.0,150.0,0.848898577775,0.000792092479743,0.149470081417,14.0538311857,0.624806086488,0.00113821250852,0.141366481781,0.999985694885,0.00733549594879,0.00733612736272,0.0,0.146111291897,0.277904328018,0.421198747153,0.599595265213,0.805869671331,0.00443339347839,0.604375424558,0.788992997936,0.983051584666,0.0141620364276,0.0279897832377,-0.211261496132,0.315770526866,-0.669034878678,0.505971636414
kplr008190491-2011271113734_llc.fits,1.48305230707e-05,1.00017678738,0.121840216219,0.000127852617879,0.0113051943481,0.0113071929663,0.0,0.0,0.0,1557.0,-0.982715607408,0.0087411403656,0.25812662011,-0.295115587145,0.145720702329,-0.149228581841,-0.976493246338,1.0,-0.00350787951274,-0.0956663366648,0.00604728928212,0.0277917078741,0.147461211015,2.60539659035,1.0,360.0,1.0,4.0,0.887660918929,0.0,473.0,245.0,237.0,237.0,-0.923736898998,0.0297043149924,0.194762236748,18.4321320834,0.395082521562,0.00589296221733,1.3545024395,1.00827622414,0.0408159017563,0.0408086872955,0.0,0.215427464473,0.356506681383,0.47226056827,0.615012517984,0.878427475802,0.025300860405,0.619877530969,0.922808020621,0.95259485733,0.313307664684,0.307736935418,-3.22367673358,3.19605027359,-1.00864393787,1.01810224456
kplr008190613-2011271113734_llc.fits,3.98247898651e-05,0.993344843388,-0.169550478458,0.00552238803357,0.0748106464744,0.0743127688766,0.0,0.0,0.0,2115.0,-1.37577375669,0.0701241493225,3.82133020246,-3.88442418208,2.4883800858,-2.50192500073,-0.994586202654,1.0,-0.0135449149282,-0.00185131757038,1.28971768558,7.51544666441,2.49514339129,87.9991796007,0.0,659.0,0.0,0.0,1.00145140436,0.0,1103.0,551.0,226.0,273.0,0.84388430719,0.00566580245836,0.397864471603,59.6711628752,0.413217068233,0.00429713819176,0.818708956242,0.999737262726,0.231936347485,0.233490261744,0.0,0.271754315177,0.474114424227,0.653581404177,0.808196497827,0.899947581781,0.106122016907,0.457548021505,0.691060221228,0.707800201762,3.20707311613,3.60963839415,53.458911547,-52.0130826787,-1.02779740776,0.888474901343
kplr008192840-2011271113734_llc.fits,-5.70361416398e-06,0.99971139431,-0.0229751728475,0.000479720241856,0.0219088401645,0.0219025164843,0.0,0.0,0.0,2188.0,-1.46870841823,0.0215710401535,0.897195719196,-0.893121443584,0.560247505648,-0.558195021328,-1.0036770022,0.0,0.00205248432059,0.00346551229299,0.073879990137,0.386607104685,0.559220338946,15.9961445096,0.0,543.0,0.0,0.0,1.00440931213,0.0,846.0,425.0,329.0,213.0,0.729429101808,0.00239616070663,0.456799042273,113.342095372,0.28414228092,0.00111358927097,0.292279273272,1.0000449419,0.0657879114151,0.0658069036619,0.0,0.303867704169,0.51286607531,0.693098128006,0.833235601794,0.927364353305,0.0341800451279,0.51954902341,0.823778455462,0.827133820452,1.16236945421,1.19751281343,5.48066636325,-4.13195845878,-1.32640887316,0.970653041184
kplr008241252-2011271113734_llc.fits,8.75067023584e-05,0.975262701511,-0.365611165762,0.0122931096703,0.113686591387,0.110874295235,0.0,0.0,0.0,1999.0,-1.2833466452,0.0915333628654,6.23883062178,-6.23830233623,3.52287570706,-3.58469382981,-0.982754978335,1.0,-0.0618181227576,-0.0420365023692,3.2786908099,15.9060966684,3.55350630842,131.154275545,0.0,446.0,0.0,0.0,0.949756641215,0.0,1036.0,520.0,256.0,177.0,0.852103355834,0.00906000695643,0.200106197255,16.6047172052,0.365883652594,0.00648039532825,1.38928043842,0.998122632504,0.340706479549,0.349348415582,0.0,0.25234765789,0.453006714462,0.638405948522,0.812159371862,0.932290628415,0.13053882122,0.383141586838,0.664326320066,0.722099995578,5.23273781705,5.52216455515,80.2838428983,-61.3469703463,-1.30868472306,0.947588172137
kplr008324268-2011271113734_llc.fits,0.000262363092458,0.999594926834,0.0119786532596,0.00012507806241,0.0111883617938,0.0111838299781,0.0,0.0,0.0,1548.0,-0.704392186341,0.00819706916809,0.0392501555374,-0.0487579902605,0.0223082095154,-0.0267657983146,-0.833459523727,1.0,-0.00445758879914,-0.293167129354,0.000153815274682,0.000745371317708,0.0243231692566,0.278997730417,4.0,330.0,6.0,6.0,0.745895258748,0.0,93.0,117.0,48.0,48.0,0.909614709837,0.000857763382372,0.0610168165279,1.15778845438,1.98686222303,0.00816446822137,0.296530365944,1.00062143803,0.0452149629593,0.0452332857496,0.0,0.151267689332,0.291586563536,0.43981913182,0.595468496632,0.81353540079,0.0237638950348,0.525575904069,0.95875063794,0.998510754014,0.0137141804836,0.0165885221527,-0.225140737182,0.240403337034,-0.936512529148,0.82672708017
kplr008344381-2011271113734_llc.fits,0.000237915198035,1.17514264584,1.02111566067,0.16519254446,0.345863431692,0.406438857317,0.0,0.0,0.0,1047.0,-0.135602264163,0.169787049294,31.2326862686,-9.67673851441,12.1874334206,-3.11242060688,-3.9157411417,0.0,9.07501281375,2.44101495511,47.4606977452,71.982385654,4.95195023129,155.428617758,0.0,297.0,2.0,26.0,4.67392228685,0.0,320.0,331.0,161.0,161.0,0.0619906477351,0.0821907627651,0.124952806152,5.66626165584,0.582480787838,0.0499517917633,2.76816821098,0.993534862995,1.4312625289,1.21794790953,0.0,0.187836291603,0.303159854911,0.431643471018,0.574056147518,0.803700630381,1.35915827751,0.949621924749,0.669162185602,0.905698579577,17.3260509482,17.4374862636,-12.1885951541,-57.1166356964,0.213398338426,0.993609439244
kplr008351193-2011271113734_llc.fits,-2.93527240286e-08,1.00000679493,-5.19366884232,3.52886075916e-09,5.94038101553e-05,5.9404213971e-05,9.0,3.0,6.0,467.0,437.545061352,2.50935554504e-05,0.00295112391044,-0.00298328205791,0.000658489312283,-0.000704066168724,-0.935266231406,1.0,-4.55768564414e-05,-3.55321419687,8.15221214925e-06,8.62024751801e-06,0.000684191513421,0.0555858373371,9.0,8.0,8.0,9.0,0.876873837248,0.0,423.0,1381.0,176.0,189.0,-0.0285897753362,0.000129965711296,0.472922052973,56.9331995831,0.532205606097,0.000141573211295,0.00908971391618,1.00001001358,0.000189507007599,0.000189505719921,0.0,0.185185185185,0.315715715716,0.45045045045,0.597097097097,0.778278278278,0.00144398212433,7.61967666855,-0.437520902088,0.422897607013,0.00025443230574,0.000235551747737,-0.00165915655711,0.00112524916065,-1.47447926657,1.080154608
kplr008489712-2011271113734_llc.fits,-9.09063127998e-07,1.00000905991,0.069446824491,2.76114946018e-07,0.000525461626239,0.000525466399267,0.0,0.0,0.0,1560.0,-0.451758547571,0.000382006168365,0.0101658791972,-0.0106409804019,0.00346346519255,-0.00357887085641,-0.96775361043,1.0,-0.000115405663858,-0.0575692247546,7.23587539599e-06,1.96284386646e-05,0.00352046652501,0.11850261987,24.0,155.0,7.0,7.0,0.95119952217,0.0,243.0,503.0,165.0,165.0,0.606833175516,0.000614639495611,0.304544142643,36.1880077058,0.567157304555,0.000462516210973,0.0621007010341,0.999990701675,0.00228527784348,0.00228525713926,0.0,0.167625975493,0.304382216886,0.452487729086,0.625883682333,0.822839789541,0.00166630744934,0.729148735283,0.722037967603,0.983812250678,0.00586778319636,0.00572167798274,-0.0429621770762,0.0376126879816,-1.14222565261,1.02553537862
kplr008915335-2011271113734_llc.fits,-2.64359506193e-06,1.00002324581,0.0193820763379,3.03391539092e-06,0.00174177333247,0.001741813845,0.0,0.0,0.0,1504.0,-0.301028630718,0.00124174356461,0.204480712857,-0.192877735685,0.0727539502948,-0.0697754760291,-1.04268654884,0.0,0.00297847426569,0.0900121358275,0.00270973685656,0.00778385539363,0.071232856029,3.78779118791,18.0,176.0,0.0,0.0,1.06006971932,0.0,1545.0,816.0,211.0,204.0,0.427334687161,0.00203201472576,0.399487034452,72.4381144664,0.443317368574,0.000878713442944,0.15115121007,1.00010740757,0.00782657325268,0.00782639132186,0.0,0.161499714824,0.292354136939,0.434875828109,0.597015570844,0.78945411166,0.00547683238983,0.699773989588,0.398296505525,0.452328536712,0.0446369403418,0.0442594829712,-0.56581435206,0.521407209329,-1.08516787251,1.00852828242
kplr009210037-2011271113734_llc.fits,-3.64402695669e-06,1.00019991398,0.0828560143709,4.73218024126e-05,0.00687770918012,0.0068790842779,0.0,0.0,0.0,1504.0,-0.441053837823,0.00496757030487,0.990177053298,-0.981789103636,0.368053143818,-0.368386073504,-0.999096247904,1.0,-0.000332929686141,0.0269472755703,0.0726371073891,0.208222649837,0.368219458693,27.2336524673,15.0,176.0,0.0,0.0,1.01354973904,0.0,2045.0,1197.0,242.0,242.0,0.122028458275,0.00899227200014,0.452917402787,74.8412433522,0.387220709444,0.00285335886292,0.542508780956,1.00014483929,0.0298980951309,0.0298921192784,0.0,0.171965336899,0.301064112027,0.436706217346,0.594711749362,0.790663342904,0.021937251091,0.733734072186,-0.131845680964,0.0671899336236,0.105289399651,0.0991245640959,-2.76425083802,2.72188729436,-1.015564033,1.06219281377
kplr009237533-2011271113734_llc.fits,1.71282591669e-07,1.00004315376,-0.0318117886782,7.74095587985e-06,0.00278213713318,0.00278225727379,0.0,0.0,0.0,1848.0,-1.18906690471,0.0024539232254,0.0500149947997,-0.0495606485618,0.0188738499662,-0.0194555853689,-0.970099311245,1.0,-0.000581735402657,-0.0905444283891,0.00018388103983,0.000550996708642,0.019160262937,0.97329503622,13.0,154.0,2.0,5.0,0.985548766406,0.0,200.0,642.0,100.0,99.0,-0.241676935077,0.00113344932241,0.179212753744,6.13885969796,0.940367755804,0.000878542719875,0.0692181289196,1.00090932846,0.0100119233131,0.0100114912796,0.0,0.259967123133,0.436345164772,0.579825174085,0.716330490119,0.873057195871,0.00597083568573,0.596372494972,0.394031912349,0.984718239038,0.0214760440001,0.0196544483336,-0.263689559665,0.272778335139,-0.966680728258,1.09268108856
kplr009291618-2011271113734_llc.fits,2.75900253659e-06,0.999982535839,0.0296257156879,1.83399843081e-05,0.00428259558976,0.00428252061829,0.0,0.0,0.0,1496.0,-0.291898862492,0.00300681591034,0.583987109105,-0.57355712063,0.210270564798,-0.202089944368,-1.0404800964,0.0,0.00818062043048,0.0367332346815,0.0233918935145,0.0658736564882,0.206112082746,13.8723611129,15.0,184.0,0.0,0.0,1.02594391474,0.0,1876.0,1057.0,212.0,211.0,0.115012099059,0.00548510308268,0.373801379232,58.7190878017,0.440826731103,0.00204946985468,0.352482378483,0.999776482582,0.0189971208572,0.0189974526318,0.0,0.157649229823,0.28248626667,0.430842111558,0.59857327148,0.805260100298,0.0159996747971,0.842215771395,0.0460854947645,0.23702271365,0.0950271608744,0.0839468146651,-1.82390983194,1.98775871019,-0.917571042497,1.13199245562
kplr009347868-2011271113734_llc.fits,4.25375239915e-05,0.989438891411,-0.25932815671,0.0041094631888,0.0647893399,0.0641050934792,0.0,0.0,0.0,2058.0,-1.34478844931,0.0562871098518,3.78138422649,-3.8994042126,2.23083802677,-2.24230687859,-0.994885244329,1.0,-0.0114688518242,-0.00843930834864,1.254033514,6.25624072678,2.23656212038,88.8843707793,0.0,396.0,0.0,1.0,0.996135097718,0.0,1154.0,577.0,248.0,227.0,0.304022974369,0.00947544038944,0.407670629045,64.0252814222,0.376493222813,0.00808416586369,1.20018219948,1.00007724762,0.199173998833,0.201299949458,0.0,0.267406283779,0.475419662413,0.656520794153,0.815233674636,0.929487750011,0.172582507133,0.866491149171,0.634197962309,0.671734859199,2.6759389904,2.77037990956,42.8424256968,-46.8858386145,-0.913760465053,0.965910480784
kplr009347955-2011271113734_llc.fits,0.000169652943627,1.00511145592,0.5170160532,0.000932587077841,0.0303829871118,0.0305382888764,0.0,0.0,0.0,1547.0,-0.507501515702,0.019898891449,0.67374492072,-0.790151261031,0.345912865707,-0.345846262391,-1.0001925807,1.0,6.66033155367e-05,-0.125589812761,0.0401911821682,0.159822980017,0.345879654054,5.67502699203,1.0,255.0,2.0,5.0,0.870963301531,0.0,463.0,246.0,237.0,228.0,-0.869026484567,0.127822194537,0.287245869594,24.4823114699,0.394994063818,0.025472169742,5.63257360458,1.00422370434,0.122636139393,0.12201247799,0.0,0.149262199357,0.25970156671,0.400291901882,0.620658891293,0.841145386542,0.0865918397903,0.70608745692,0.941078666434,0.963205427957,0.778065268926,0.630718968375,-6.59470009141,7.18828797478,-0.917422912737,1.23361640911
kplr009351622-2011271113734_llc.fits,-9.56505476058e-07,1.00001251698,0.0205807294697,2.60121305473e-06,0.00161280750763,0.00161282764748,0.0,0.0,0.0,1518.0,-0.468636796272,0.00112843513489,0.101494974466,-0.10337352224,0.0383253445265,-0.038783656986,-0.988182845685,1.0,-0.000458312459509,-0.0203160470158,0.000768322491633,0.00225601547548,0.0385706289662,1.26535958911,1.0,173.0,0.0,0.0,0.98390783415,0.0,869.0,508.0,180.0,181.0,-0.203532365474,0.0021707875531,0.443925790991,68.3789360821,0.521003311635,0.000706179533154,0.100568428636,1.00019490719,0.00696818828583,0.00696810106628,0.0,0.155108740254,0.277312601892,0.418780290344,0.587685346405,0.813006687442,0.00433623790741,0.622290576767,0.770836586132,0.811944105847,0.0953736395512,0.0924893829587,0.555080970858,-0.560969904507,-0.989502228904,1.0311847317
kplr009456920-2011271113734_llc.fits,6.22226101287e-06,0.998080313206,-0.528800725937,4.41521224275e-05,0.00665748631582,0.00664470624179,0.0,0.0,0.0,1533.0,-0.552201791827,0.00427198410034,0.133504147725,-0.121892376692,0.0340137463154,-0.0305262249996,-1.11424672772,0.0,0.00348752131574,2.68402245376,0.00210781658803,0.00314376066986,0.0321867250135,1.59649295104,28.0,48.0,17.0,24.0,1.3581625822,0.0,129.0,647.0,95.0,66.0,0.138582801871,0.00520330204843,0.551122647817,46.6745103412,0.991681379946,0.00422607408836,0.282949626446,0.995811283588,0.0266684293747,0.0267197228738,0.0,0.165742812778,0.335046126093,0.49648345626,0.65424896673,0.811656543283,0.0235922336578,0.884650285413,0.0147497329022,0.983977183061,0.0492338746251,0.0312413294314,-0.186881826604,0.360512349183,-0.518378432881,1.57592124027
kplr009469350-2011271113734_llc.fits,1.63580302847e-05,0.994030892849,-0.62171125412,0.00175032368861,0.042088098824,0.0418368689716,0.0,0.0,0.0,1401.0,-0.404937901008,0.0290783047676,1.98157926519,-2.36881450835,1.07480306075,-1.10760148458,-0.970387883829,1.0,-0.0327984238329,-0.195076200118,0.353695790898,1.54383620822,1.0909363395,32.0750274947,1.0,329.0,0.0,1.0,0.792355820228,0.0,925.0,464.0,231.0,231.0,0.533332897558,0.0045330451021,0.182894344845,10.1205180733,0.404054366333,0.00350704067387,0.538795888424,1.00004947186,0.157181024551,0.158124888957,0.0,0.165912704328,0.292126579553,0.404691873271,0.539660323612,0.824642685613,0.0877577066422,0.558322525843,0.737659572342,0.810500729384,2.1454615863,2.58240501781,20.0996058085,-11.1016518781,-1.81050586248,0.830799805416
kplr009480516-2011271113734_llc.fits,-2.77274459486e-06,0.999951958656,-0.0793708860874,5.35868548468e-06,0.00231499481015,0.0023148835171,0.0,0.0,0.0,1692.0,-0.869653637262,0.00186038017273,0.182122376124,-0.178596592305,0.0647120370977,-0.0668000388364,-0.968742507115,1.0,-0.00208800173868,-0.0063355307132,0.00228947906716,0.00661117119433,0.0657395784939,5.48148876556,17.0,166.0,0.0,0.0,0.996174816349,0.0,747.0,1442.0,129.0,129.0,0.175394372025,0.000891258520835,0.171016312692,14.1671714621,0.725718581325,0.000641267979518,0.0651322379708,0.999551832676,0.00918629169464,0.00918673303764,0.0,0.209371322087,0.365100693082,0.51146691513,0.666668301295,0.843541584935,0.00608682632446,0.662598851288,-0.468455387217,0.739372593142,0.0329742990507,0.0293135679691,-0.493758545529,0.256338909074,-1.92619430001,1.12488179827
kplr009508655-2011271113734_llc.fits,5.93817825421e-05,1.16150486469,1.01410996914,0.134603843093,0.315869510174,0.366883963346,0.0,0.0,0.0,1117.0,-0.167345420599,0.154103815556,27.3341853234,-7.9187519173,10.6395576242,-2.68733670249,-3.95914572755,0.0,7.95222092167,2.51391752499,34.9320608175,53.2927158626,4.28494504982,126.415256831,0.0,342.0,0.0,4.0,4.98108864327,0.0,310.0,311.0,156.0,156.0,0.101383074916,0.0619098380978,0.117184714631,4.92235901941,0.600612447097,0.0453970246017,2.65734624863,1.00330424309,1.28359435797,1.10511320011,0.0,0.178079701208,0.287984008673,0.429108223202,0.576924156843,0.817601634501,1.11993908882,0.872502346142,0.698224243794,0.912139191182,15.4303955087,15.6103582695,-7.27841971381,-46.19170088,0.15756985725,0.988471580363
kplr009532591-2011271113734_llc.fits,1.2256617366e-05,0.997273921967,-0.108507379889,0.00326449214481,0.0572919175029,0.0571357347071,0.0,0.0,0.0,2097.0,-1.37840189918,0.054189324379,2.77257017079,-2.70378419098,1.77259239109,-1.78788655732,-0.991445673007,1.0,-0.015294166237,-0.00472706443796,0.636951266155,3.80610421877,1.78021191715,57.2019180307,0.0,740.0,0.0,0.0,0.998619863776,0.0,1024.0,513.0,229.0,237.0,0.799779912277,0.00652685229796,0.359009610679,49.5885168075,0.409481035146,0.00434538442641,0.776064872742,1.00038480759,0.184308815002,0.18481262865,0.0,0.280138540728,0.478973624393,0.661958604394,0.809220228764,0.916498701902,0.0922318696976,0.500420284816,0.738585932454,0.74819027864,2.80586279445,2.92788960456,36.0339839205,-34.0479678588,-1.05832994409,0.958322605497
kplr009591503-2011271113734_llc.fits,-8.62754547192e-05,1.18102288246,1.08977365494,0.157676190138,0.336220949888,0.397084623575,0.0,0.0,0.0,929.0,-0.00414734878442,0.155645370483,33.489864616,-9.37529551701,12.3806167333,-3.01039589543,-4.11262078591,0.0,9.37022083792,2.61188198819,49.3540781509,72.8012852296,4.84223186104,157.034654678,0.0,328.0,0.0,49.0,4.8992976666,0.0,323.0,323.0,162.0,162.0,0.0958533736199,0.0413401549383,0.129459231475,4.63651354994,0.577981860337,0.040364023298,2.28489112854,1.00141227245,1.3863180995,1.17382831449,0.0,0.170014088563,0.273458134488,0.418064053883,0.572840437705,0.813792028222,1.18503832817,0.854809822218,0.638319364038,0.901701620042,16.9398127469,17.1624841594,-16.5238859554,-57.3933477325,0.28790594395,0.987025688678
kplr009596355-2011271113734_llc.fits,7.6015962996e-07,0.998900055885,-0.609726727009,1.35483405757e-05,0.00368486018851,0.00368080707267,0.0,0.0,0.0,1543.0,-0.637709589236,0.00218516588211,0.255459929501,-0.256555915729,0.093573069933,-0.0927134794947,-1.0092714721,0.0,0.000859590438255,0.000501082814288,0.00471945224006,0.0133947945559,0.0931415323008,8.68160465929,17.0,165.0,0.0,1.0,1.00221968644,0.0,612.0,1796.0,112.0,113.0,-0.0780149439434,0.00308538419072,0.690732835357,64.5282222034,0.840544521591,0.00229402957484,0.152003318071,1.00112318993,0.0143837571144,0.0143995958651,0.0,0.147039761916,0.293091308789,0.485817092076,0.680663441747,0.848838354772,0.00828206539154,0.575792911801,-0.829660756762,0.791705491107,0.0161998193864,0.0136073974987,-0.0979062883345,0.0183599199865,-5.33260975029,1.19051562857
kplr009655187-2011271113734_llc.fits,-4.94318357778e-06,0.999204516411,-0.341484457254,2.32002857956e-05,0.00482050236315,0.00481666764244,0.0,0.0,0.0,1868.0,-1.15914607571,0.00414776802063,0.0235244956583,-0.0259737894438,0.0114866577502,-0.0125959623824,-0.911931728711,1.0,-0.00110930463224,-0.138321529759,4.88123882652e-05,0.000193096022353,0.0120120783902,0.233169103558,1.0,228.0,4.0,5.0,0.892855438349,0.0,84.0,203.0,44.0,43.0,-0.418052887967,0.000790289846163,0.100551337949,3.52692009194,2.17167692636,0.00190331414342,0.0433079712093,1.00378739834,0.0160374045372,0.0160501721858,0.0,0.268878981663,0.448296786428,0.590191846039,0.692425006556,0.865744084243,0.00762581825256,0.475502019973,0.889815647278,0.996595568503,0.0065501937809,0.0095653652511,-0.0609391977569,0.151058117882,-0.403415576807,0.684782400771
kplr009713664-2011271113734_llc.fits,-0.000234046488445,0.993282914162,-0.215838447213,0.00309826177545,0.0560384467244,0.0556620322168,0.0,0.0,0.0,1945.0,-1.22097057858,0.0487663149834,3.43103754771,-3.07568496261,1.89087329456,-1.88849026406,-1.00126187068,1.0,0.00238303049799,0.0282040434738,0.823478137492,4.39434786086,1.88968499962,71.1111238164,0.0,569.0,0.0,0.0,1.05107645772,0.0,1143.0,572.0,284.0,253.0,0.908407419269,0.00730729026147,0.250962542944,13.4779865162,0.329177534779,0.00638126395643,1.35667300224,1.00023412704,0.194328045845,0.195642191237,0.0,0.253435246017,0.440934485161,0.608780447174,0.747156353483,0.867562513949,0.0870200395584,0.447799694481,0.664828213699,0.695648135838,2.35127755198,2.66821271777,37.1530021198,-37.6181187118,-0.987635835923,0.881218178867
kplr009716456-2011271113734_llc.fits,-9.05050460871e-07,1.00009906292,0.0403688848019,1.09449683805e-05,0.00330799049698,0.00330831808969,0.0,0.0,0.0,2141.0,-1.43294860979,0.00320065021515,0.0411187458601,-0.0456188292548,0.0205755934421,-0.0212691589352,-0.967391024005,1.0,-0.000693565493148,-0.109787149214,0.000136820006625,0.000574511105683,0.0209210744104,0.321411700482,0.0,296.0,2.0,3.0,0.902660034191,0.0,204.0,161.0,102.0,102.0,0.480718608344,0.000245736089049,0.175927708263,15.1117632765,0.915673636447,0.000503917050082,0.0270344167948,0.999689638615,0.0106036782265,0.0106026278992,0.0,0.299945125764,0.513682826916,0.689864856242,0.832095047281,0.928503975192,0.00656390190125,0.619021226508,0.936320664761,0.98849261762,0.026672629494,0.026989086423,-0.415587268046,0.410184325074,-1.01317198791,0.98827463353
kplr009724080-2011271113734_llc.fits,-3.3991870471e-05,1.0012191534,0.0605562366545,0.000471245351946,0.0216817539185,0.0217081867158,0.0,0.0,0.0,1983.0,-1.3144266836,0.0198580026627,0.789533136446,-0.798888147127,0.288502239684,-0.286192958238,-1.00806896669,0.0,0.00230928144564,-0.0367131363932,0.0433071966828,0.125872478958,0.287341877768,17.138759664,13.0,173.0,0.0,0.0,0.96828170417,0.0,344.0,858.0,157.0,158.0,0.0335022284428,0.00541380953052,0.149621040502,10.7049733729,0.594282464298,0.00398533372208,0.396000891924,0.996772110462,0.0741358876228,0.0740456146597,0.0,0.265709993073,0.468044786736,0.628901150125,0.760992491592,0.89109743845,0.0437480211258,0.590105851951,0.234100980846,0.942884429134,0.427953203809,0.337253164662,-4.36621973208,3.48106552158,-1.25427680261,1.26893754796
kplr009724220-2011271113734_llc.fits,-4.85419691879e-07,1.00000286102,0.0135879497975,2.23154256673e-06,0.00149383058306,0.00149383489043,0.0,0.0,0.0,1606.0,-0.735646371361,0.00115346908569,0.171116094008,-0.167040877509,0.0706998790517,-0.0700802327222,-1.00884195593,0.0,0.000619646329447,0.016766657616,0.00212197734343,0.00707661618758,0.070389358087,4.07131159566,0.0,220.0,0.0,0.0,1.01573293767,0.0,1779.0,902.0,157.0,161.0,-0.133664229002,0.00136243973257,0.389140442839,47.0939705021,0.597688074086,0.000569146010093,0.0734894126654,0.999993562698,0.00615440607071,0.00615438846286,0.0,0.186429773335,0.325054439275,0.477048896367,0.635145501336,0.826957339404,0.00362610816956,0.589188969316,0.284318390101,0.321873333139,0.0257492899749,0.0263373139842,-1.30244041516,1.21656846639,-1.07058538105,0.977673349313
kplr009788113-2011271113734_llc.fits,5.62513941887e-06,1.00004553795,0.0660564824939,3.50826439899e-06,0.0018729508156,0.00187303614803,0.0,0.0,0.0,1851.0,-1.16946189231,0.00165414810181,0.0239993076064,-0.0235979942339,0.0102306863952,-0.0104190573195,-0.981920540551,1.0,-0.000188370924303,0.0312564998493,4.05922428038e-05,0.00014723315494,0.0103268790849,0.341033586757,7.0,240.0,0.0,1.0,1.02009372733,0.0,181.0,379.0,90.0,89.0,-0.599969697045,0.00103912218913,0.11547575561,4.69626602958,1.04533834332,0.000714097113814,0.0521236918867,0.999989569187,0.00684518814087,0.00684487643924,0.0,0.260803893597,0.430487958379,0.582676009063,0.717762440211,0.869839305194,0.00444948673248,0.650016718447,0.735028616187,0.99077892629,0.0112268094993,0.0104960418198,-0.170329386417,0.163923676359,-1.03907739382,1.06962316766
kplr009832227-2011271113734_llc.fits,-2.25247603309e-05,0.996887266636,-0.0732100009918,0.00354278739542,0.0597071684897,0.059521317482,0.0,0.0,0.0,1946.0,-1.29717137501,0.0535044074059,2.34220389004,-2.32813481955,1.45118358947,-1.4448987395,-1.00434968195,1.0,0.00628484996554,0.00510221853537,0.435136086441,2.53194942565,1.44804116448,36.4959585703,0.0,582.0,0.0,0.0,1.01621991384,0.0,800.0,402.0,210.0,335.0,0.84796470526,0.00779969767249,0.25322729202,18.7383902458,0.445923613499,0.00813480466604,1.30534923077,0.998793303967,0.200014197826,0.200638732704,0.0,0.260480845769,0.445458571707,0.607024558991,0.751444871446,0.891486846034,0.0986212491989,0.493071243295,0.832922487764,0.846785251362,3.32778886446,3.14242645301,6.11259856168,-6.76061312353,-0.904148551321,1.05898703254
